state_abbr,county,offense,total_2023,latitude,longitude
IA,MARION,Property Crime,187.5,41.31703,-93.09643
TX,CALLAHAN,Property Crime,88.0,32.29315,-99.372249
FL,OKALOOSA,Violent Crime,155.0,30.665858,-86.594194
VA,AMHERST,Property Crime,306.0,37.630362,-79.147848
NH,BELKNAP,Violent Crime,92.0,43.519109,-71.425366
MI,WASHTENAW,Property Crime,5737.0,42.256195,-83.68076
AL,CLEBURNE,Violent Crime,17.0,33.671964,-85.516126
TX,SMITH,Violent Crime,800.5,32.375106,-95.268743
TX,LAMPASAS,Violent Crime,119.5,31.196731,-98.240889
KS,RAWLINS,Property Crime,11.0,39.80763,-101.03953
TX,SHERMAN,Property Crime,2.0,36.277628,-101.894716
NM,SOCORRO,Property Crime,98.0,33.991614,-106.939003
GA,CATOOSA,Violent Crime,83.0,31.212746,-81.496517
PA,MONTGOMERY,Violent Crime,978.0,40.16107,-75.40705
MN,MILLE LACS,Violent Crime,85.0,45.753426,-93.643036
MS,GREENE,Violent Crime,9.0,31.212845,-88.634811
AR,HOT SPRING,Property Crime,316.0,34.356274,-92.80937
OK,PUSHMATAHA,Property Crime,144.0,34.230255,-95.62035
KS,DICKINSON,Property Crime,170.0,38.867735,-97.157943
AL,LAMAR,Property Crime,90.0,33.787085,-88.087431
IA,BOONE,Violent Crime,42.0,42.038601,-93.939138
ND,MCLEAN,Property Crime,55.0,47.653055,-101.421794
GA,MCDUFFIE,Property Crime,149.0,33.482464,-82.473188
VA,HENRY,Property Crime,596.0,36.741,-79.89156
NC,IREDELL,Property Crime,3265.5,35.806356,-80.874545
ND,STEELE,Violent Crime,0.0,47.451062,-97.71892
WA,FERRY,Violent Crime,13.0,48.473256,-118.533589
MO,JASPER,Property Crime,2609.0,37.097973,-94.45972
KS,SEWARD,Violent Crime,65.0,37.180585,-100.854741
SD,GRANT,Violent Crime,1.0,45.217934,-96.63516
IA,LYON,Property Crime,36.0,43.42843,-96.16947
GA,MILLER,Violent Crime,0.0,31.17431,-84.73826
OK,WASHITA,Violent Crime,21.0,35.289497,-98.991436
TX,MENARD,Violent Crime,0.0,30.884058,-99.854623
FL,DIXIE,Violent Crime,10.0,30.426645,-84.249504
IA,SIOUX,Violent Crime,38.5,43.00579,-96.05822
TN,JEFFERSON,Violent Crime,238.0,36.048479,-83.440966
VA,ALBEMARLE,Property Crime,2179.0,38.04681,-78.52244
VA,PRINCE GEORGE,Violent Crime,151.0,37.222153,-77.28561
MS,ATTALA,Property Crime,189.0,33.05956,-89.590065
NH,STRAFFORD,Property Crime,1268.0,43.391438,-71.06516
AL,CHOCTAW,Property Crime,132.0,31.990997,-88.248908
IA,WOODBURY,Property Crime,1611.0,42.39322,-96.053296
PA,LEHIGH,Violent Crime,616.5,40.514797,-75.55704
WV,PLEASANTS,Violent Crime,3.0,39.368133,-81.161172
IL,SANGAMON,Property Crime,6412.5,39.724815,-89.91036
WA,WHATCOM,Property Crime,5343.0,48.75403,-122.4796
TX,CASTRO,Property Crime,29.0,34.55095,-102.31234
TX,PARKER,Violent Crime,2737.5,32.75919,-97.787056
GA,THOMAS,Property Crime,1044.0,30.864606,-83.91982
ID,ADAMS,Violent Crime,4.0,44.884583,-116.431873
NC,CLEVELAND,Violent Crime,426.5,35.33463,-81.557114
KS,RUSH,Violent Crime,7.0,38.523592,-99.309183
IA,MADISON,Property Crime,839.0,41.343437,-94.01347
NM,MCKINLEY,Property Crime,995.0,35.50843,-108.733536
GA,WAYNE,Violent Crime,60.0,31.614862,-81.89947
MN,MILLE LACS,Property Crime,360.5,45.753426,-93.643036
TN,UNICOI,Property Crime,123.0,36.100216,-82.418265
AL,DEKALB,Property Crime,495.0,34.460929,-85.803992
CA,VENTURA,Property Crime,11224.0,34.14973,-119.19544
CO,PARK,Violent Crime,2.0,39.118914,-105.717648
SC,SUMTER,Property Crime,3002.0,33.92161,-80.33941
TX,GRIMES,Violent Crime,136.0,30.543231,-95.988082
KY,WASHINGTON,Property Crime,30.0,37.754209,-85.175416
MT,RICHLAND,Violent Crime,35.0,47.785513,-104.563387
NJ,MIDDLESEX,Property Crime,12627.0,40.439593,-74.407585
MN,MCLEOD,Property Crime,262.0,44.821644,-94.27232
OR,LINN,Property Crime,1968.5,44.494824,-122.543755
IA,CALHOUN,Violent Crime,5.0,42.38617,-94.643683
IN,SULLIVAN,Violent Crime,16.0,39.09577,-87.40839
KS,PRATT,Violent Crime,12.0,37.647594,-98.74012
MN,OLMSTED,Violent Crime,229.0,44.019302,-92.460846
SD,OGLALA LAKOTA,Violent Crime,0.0,43.345037,-102.568537
NC,ALLEGHANY,Property Crime,185.0,36.489356,-81.132299
OH,MIAMI,Property Crime,1859.0,39.95349,-84.32443
ID,BINGHAM,Violent Crime,102.0,43.381145,-112.12585
KS,TREGO,Violent Crime,3.0,39.02685,-99.88359
TX,WINKLER,Violent Crime,17.0,31.831415,-103.055986
VA,HALIFAX,Violent Crime,59.0,36.71594,-78.91158
VA,HARRISONBURG CITY,Violent Crime,114.0,38.450462,-78.86833
IL,WILL,Violent Crime,1300.5,41.443893,-87.63252
MS,SUNFLOWER,Property Crime,70.0,33.605529,-90.59509
IL,MONROE,Property Crime,29.0,38.277983,-90.179078
TN,FRANKLIN,Property Crime,782.5,35.155926,-86.099203
KS,MCPHERSON,Violent Crime,30.0,38.37359,-97.68325
CO,SAGUACHE,Property Crime,68.5,38.031651,-106.234666
VA,HOPEWELL CITY,Violent Crime,85.0,37.29101,-77.298944
ND,SARGENT,Violent Crime,3.0,46.108206,-97.63003
OH,VINTON,Property Crime,105.0,39.247055,-82.478905
MS,YALOBUSHA,Property Crime,101.0,34.030666,-89.703807
IN,HAMILTON,Violent Crime,332.0,40.044323,-86.013504
VT,BENNINGTON,Property Crime,482.0,43.178684,-73.04883
SD,DOUGLAS,Property Crime,12.0,43.391506,-98.358433
OH,LAKE,Violent Crime,182.0,41.58852,-81.432755
AR,MISSISSIPPI,Violent Crime,234.0,35.766943,-90.052209
GA,CHARLTON,Property Crime,36.0,30.779904,-82.139644
KY,HART,Property Crime,83.0,37.313856,-85.881994
VT,RUTLAND,Property Crime,1109.0,43.594852,-73.26547
MN,OTTER TAIL,Violent Crime,87.0,46.405725,-95.714578
KS,DONIPHAN,Violent Crime,18.0,39.788502,-95.147225
KY,MCCREARY,Violent Crime,1.0,36.731136,-84.491052
PA,HUNTINGDON,Violent Crime,48.0,40.422321,-77.968584
VA,HIGHLAND,Violent Crime,1.0,38.356672,-79.567958
GA,CHATHAM,Property Crime,1372.0,31.980523,-81.08519
AR,CRAIGHEAD,Property Crime,3158.0,35.828268,-90.630411
TX,COMANCHE,Violent Crime,30.0,31.911995,-98.60174
VA,SUSSEX,Violent Crime,43.0,36.926645,-77.259732
OR,JACKSON,Property Crime,5445.0,44.085102,-123.04182
VA,DICKENSON,Property Crime,123.0,37.137081,-82.349208
IN,GIBSON,Violent Crime,22.0,38.357185,-87.56729
TN,GRAINGER,Property Crime,207.0,36.277463,-83.509493
MI,IRON,Property Crime,45.0,46.097473,-88.31495
SD,DAY,Violent Crime,3.0,45.332333,-97.52296
WI,ROCK,Violent Crime,354.0,42.669931,-89.075119
OR,JOSEPHINE,Violent Crime,297.0,42.327995,-122.86233
IL,EDWARDS,Property Crime,12.0,38.377003,-88.05676
WA,SKAGIT,Violent Crime,213.0,48.43675,-122.32585
NE,MERRICK,Property Crime,11.0,41.169801,-98.031051
VA,PRINCE WILLIAM,Violent Crime,1351.0,38.701119,-77.479579
IL,LOGAN,Property Crime,224.0,40.009422,-89.28384
IA,O'BRIEN,Property Crime,55.5,43.083746,-95.625624
NE,SCOTTS BLUFF,Property Crime,757.0,41.851589,-103.70586
IA,MARSHALL,Violent Crime,127.0,42.041691,-92.981452
TX,WILBARGER,Property Crime,145.0,34.157322,-99.28454
ND,OLIVER,Property Crime,0.0,47.118079,-101.33142
MS,MONTGOMERY,Property Crime,0.0,33.482727,-89.73748
IL,GREENE,Property Crime,21.0,39.300957,-90.41074
KY,NELSON,Violent Crime,25.0,37.81244,-85.46941
IL,JERSEY,Property Crime,197.0,39.080192,-90.361365
NM,GRANT,Violent Crime,24.0,32.732087,-108.381504
IN,CASS,Violent Crime,9.0,40.753799,-86.355168
ME,CUMBERLAND,Violent Crime,344.0,43.801136,-70.188065
AL,GENEVA,Property Crime,0.5,31.092392,-85.821011
MS,LEFLORE,Property Crime,0.0,33.54979,-90.294934
GA,DOUGLAS,Property Crime,2957.5,33.748375,-84.7535
OR,BENTON,Violent Crime,202.5,44.493882,-123.424664
VA,TAZEWELL,Property Crime,706.0,37.125395,-81.562924
KY,MONROE,Violent Crime,7.0,36.700085,-85.692024
NJ,HUNTERDON,Violent Crime,23.0,40.565283,-74.911969
CA,SIERRA,Property Crime,12.0,39.576925,-120.521993
TX,SABINE,Violent Crime,21.0,31.3433,-93.851913
OK,OTTAWA,Property Crime,826.0,36.933254,-94.87412
OK,WASHITA,Property Crime,118.5,35.289497,-98.991436
SD,HUGHES,Property Crime,347.0,44.366108,-100.34644
TX,VICTORIA,Violent Crime,311.0,28.79637,-96.971198
IL,MCLEAN,Property Crime,1114.0,40.346134,-88.75931
TX,NEWTON,Property Crime,52.0,30.786718,-93.73925
VA,ORANGE,Property Crime,232.0,38.250439,-78.00998
GA,CLAY,Property Crime,19.0,31.619831,-84.992583
GA,WASHINGTON,Property Crime,24.0,32.971848,-82.798112
MN,CLAY,Property Crime,1222.0,46.884712,-96.765564
UT,SAN JUAN,Violent Crime,22.0,37.618275,-109.47498
MT,VALLEY,Violent Crime,19.0,48.34998,-106.670514
SD,ZIEBACH,Violent Crime,0.0,44.981666,-101.669224
TX,WILLIAMSON,Property Crime,22790.5,30.648024,-97.6788
IA,FRANKLIN,Property Crime,20.0,42.736549,-93.271425
OR,WALLOWA,Property Crime,11.0,45.593753,-117.18558
OK,LATIMER,Property Crime,104.0,34.91868,-95.31355
PA,FOREST,Property Crime,36.0,41.513304,-79.249705
KY,HART,Violent Crime,12.0,37.313856,-85.881994
IN,HAMILTON,Property Crime,2594.0,40.044323,-86.013504
FL,MARTIN,Property Crime,1800.0,27.079954,-80.398211
PA,CUMBERLAND,Property Crime,2220.0,40.24191,-76.89346
ID,JEFFERSON,Property Crime,191.0,43.796965,-112.318588
KY,GREEN,Violent Crime,2.0,37.262486,-85.501656
NE,MADISON,Property Crime,243.0,41.909929,-97.606856
OH,GEAUGA,Violent Crime,19.0,41.503647,-81.19273
IN,JOHNSON,Property Crime,1968.5,39.477665,-86.08667
ID,FREMONT,Violent Crime,18.0,43.96253,-111.68202
MT,GARFIELD,Violent Crime,1.0,47.281174,-106.982212
ND,NELSON,Property Crime,9.0,48.04156,-98.34569
OH,VAN WERT,Violent Crime,76.5,40.85552,-84.585775
AL,DALLAS,Property Crime,657.0,32.33354,-87.114356
IA,WASHINGTON,Property Crime,265.0,41.329401,-91.725052
VA,NOTTOWAY,Violent Crime,62.0,37.176105,-78.12472
OH,MEDINA,Violent Crime,97.5,41.116051,-81.899566
MO,FRANKLIN,Property Crime,1252.5,38.352306,-90.98075
CA,MARIN,Property Crime,4017.0,37.874096,-122.46572
OH,PREBLE,Violent Crime,22.0,39.74076,-84.5322
AR,POPE,Violent Crime,273.0,35.455297,-93.031535
AR,BAXTER,Violent Crime,84.0,36.28071,-92.330438
MS,PRENTISS,Violent Crime,52.0,34.657475,-88.53311
MD,ST MARY'S,Property Crime,1207.0,38.220289,-76.530384
WI,MILWAUKEE,Property Crime,23914.0,43.017652,-87.481549
OH,KNOX,Property Crime,257.5,40.48111,-82.543304
NY,OSWEGO,Violent Crime,205.0,43.461443,-76.209258
KS,STAFFORD,Violent Crime,3.0,38.03563,-98.719889
KY,MEADE,Property Crime,119.0,38.00081,-86.17289
LA,TERREBONNE,Violent Crime,469.0,29.333258,-90.844212
NE,PIERCE,Violent Crime,3.0,42.271413,-97.610992
MS,SHARKEY,Violent Crime,0.0,32.89249,-90.827388
IA,SAC,Property Crime,19.0,42.422047,-94.98867
KY,MARTIN,Violent Crime,1.0,37.796774,-82.506623
NM,OTERO,Property Crime,932.0,32.896988,-105.9556
TN,CARTER,Property Crime,1881.5,36.348682,-82.210266
TX,MCCULLOCH,Violent Crime,12.0,31.205477,-99.359856
KS,OTTAWA,Property Crime,26.0,39.122486,-97.70712
MI,ONTONAGON,Property Crime,12.0,46.875,-89.31675
IN,MONROE,Violent Crime,398.0,39.240227,-86.63141
TX,LIMESTONE,Property Crime,281.0,31.51512,-96.51308
CO,SEDGWICK,Property Crime,0.0,40.988636,-102.264404
AR,FULTON,Violent Crime,51.5,36.383447,-91.819245
TX,ROBERTS,Violent Crime,0.0,35.836216,-100.807555
FL,ESCAMBIA,Property Crime,662.0,30.611648,-87.338948
TX,BROOKS,Violent Crime,16.0,27.034994,-98.215276
SD,BUTTE,Property Crime,71.0,44.669285,-103.85351
GA,JOHNSON,Property Crime,0.0,32.72852,-82.731895
IA,CASS,Violent Crime,34.0,41.403965,-95.013145
IL,GREENE,Violent Crime,5.0,39.300957,-90.41074
GA,MORGAN,Property Crime,26.0,33.593732,-83.492324
SD,DEWEY,Property Crime,5.0,45.150005,-100.852218
CT,UNMAPPED COUNTY,Property Crime,1604.0,41.5685,-72.728714
KY,WASHINGTON,Violent Crime,10.0,37.754209,-85.175416
GA,WASHINGTON,Violent Crime,9.0,32.971848,-82.798112
KY,FAYETTE,Violent Crime,863.0,38.045673,-84.496284
KY,SHELBY,Property Crime,487.0,38.21079,-85.212906
MO,CLINTON,Violent Crime,30.5,39.566444,-94.447365
WY,SWEETWATER,Violent Crime,91.0,41.529675,-109.46611
MO,MILLER,Violent Crime,74.0,38.21672,-92.429871
OH,CHAMPAIGN,Violent Crime,55.0,40.106754,-83.75266
NE,CUMING,Property Crime,16.0,41.915865,-96.788517
TX,LA SALLE,Property Crime,12.0,28.351098,-99.096774
PA,MERCER,Violent Crime,272.0,41.300014,-80.252786
CT,GREATER BRIDGEPORT PLANNING REGION,Property Crime,5199.0,41.23494,-73.21886
NY,JEFFERSON,Property Crime,1758.0,44.213318,-75.79902
MI,ALLEGAN,Property Crime,1403.5,42.527992,-85.8526
KY,LARUE,Property Crime,62.0,37.57546,-85.74037
NY,RENSSELAER,Violent Crime,387.0,42.710421,-73.513845
MI,GOGEBIC,Property Crime,82.0,46.477707,-89.94104
WV,BOONE,Property Crime,94.0,38.022838,-81.713314
WI,MONROE,Violent Crime,108.0,43.94336,-90.81049
NC,MITCHELL,Property Crime,18.0,36.013102,-82.163554
OK,CREEK,Violent Crime,84.5,35.907732,-96.379793
TN,LAKE,Property Crime,53.0,36.264492,-89.48746
UT,CACHE,Violent Crime,211.0,41.734225,-111.744581
MO,MADISON,Property Crime,98.0,37.56045,-90.29444
CO,MINERAL,Violent Crime,3.0,37.651478,-106.9323
MT,MISSOULA,Property Crime,3328.0,46.873913,-113.99474
FL,FLAGLER,Property Crime,795.0,30.423128,-84.28066
WV,LOGAN,Property Crime,111.0,37.907784,-81.98252
IA,POTTAWATTAMIE,Property Crime,2242.0,41.28416,-95.86405
IN,LA PORTE,Violent Crime,226.0,41.549013,-86.744739
MT,LEWIS AND CLARK,Violent Crime,330.0,46.586452,-112.03652
SC,GREENWOOD,Property Crime,1610.0,34.155796,-82.127876
TN,LAWRENCE,Violent Crime,97.0,35.220476,-87.396546
NM,SANDOVAL,Property Crime,1111.0,35.685071,-106.882619
TX,ATASCOSA,Property Crime,861.5,28.891397,-98.535381
NY,SENECA,Violent Crime,46.0,42.782294,-76.827088
IA,MONTGOMERY,Violent Crime,21.0,41.00889,-95.23167
OK,LOGAN,Property Crime,519.5,35.914151,-97.450764
FL,LIBERTY,Violent Crime,0.0,30.259849,-84.86858
MI,OSCEOLA,Property Crime,143.0,43.875935,-85.514725
GA,MUSCOGEE,Violent Crime,1534.0,32.510197,-84.874946
TX,ECTOR,Violent Crime,317.5,31.865301,-102.542507
IA,WOODBURY,Violent Crime,274.5,42.39322,-96.053296
NV,LINCOLN,Property Crime,0.0,37.634605,-114.863037
AL,CHOCTAW,Violent Crime,29.0,31.990997,-88.248908
CA,SUTTER,Property Crime,2066.0,39.144726,-121.641426
IA,PAGE,Property Crime,135.0,40.737133,-95.03647
MO,PIKE,Violent Crime,38.0,39.339959,-91.171607
KY,ANDERSON,Violent Crime,14.0,38.035694,-84.89583
IA,POCAHONTAS,Property Crime,19.0,42.734033,-94.678279
ID,BONNER,Violent Crime,46.0,48.312512,-116.59694
TN,CHEATHAM,Property Crime,374.0,36.25518,-87.100816
AL,LAUDERDALE,Violent Crime,335.0,34.904122,-87.650997
IL,LA SALLE,Violent Crime,124.0,41.547626,-89.11985
MS,MARION,Violent Crime,34.0,31.251913,-89.83723
SC,FLORENCE,Property Crime,4318.0,34.19687,-79.7001
GA,CRISP,Property Crime,686.0,31.914753,-83.753338
MN,CARVER,Violent Crime,72.0,44.821381,-93.800575
KY,MENIFEE,Violent Crime,3.0,37.950717,-83.597344
WV,MERCER,Property Crime,477.0,37.403448,-81.106456
KY,MONTGOMERY,Violent Crime,23.0,38.053787,-83.95684
VA,DANVILLE CITY,Violent Crime,157.0,36.583334,-79.408071
KY,KENTON,Violent Crime,261.0,39.051662,-84.59707
NC,CHATHAM,Property Crime,2262.0,35.704994,-79.251454
KY,CAMPBELL,Property Crime,1112.0,38.946981,-84.379583
TX,CROCKETT,Violent Crime,6.0,30.717532,-101.404211
TX,HILL,Violent Crime,78.0,31.948738,-97.321304
MI,BERRIEN,Property Crime,2736.0,42.01636,-86.494865
KS,MITCHELL,Property Crime,23.0,39.393026,-98.207362
TN,SUMNER,Violent Crime,351.5,36.473443,-86.459798
IL,STARK,Property Crime,12.0,41.096908,-89.797411
MO,HENRY,Property Crime,517.0,38.386491,-93.792628
NE,GAGE,Violent Crime,27.0,40.255234,-96.683453
GA,DEKALB,Violent Crime,7054.5,33.769936,-84.29559
VA,RADFORD CITY,Violent Crime,35.0,37.131813,-80.57882
VA,PRINCE EDWARD,Property Crime,140.5,37.224881,-78.432957
TX,NAVARRO,Property Crime,859.0,32.093422,-96.466545
TN,DECATUR,Property Crime,82.0,35.603422,-88.107384
WI,GREEN,Property Crime,213.0,42.677728,-89.605639
KY,WEBSTER,Violent Crime,11.0,37.51946,-87.68479
NC,CHATHAM,Violent Crime,278.5,35.704994,-79.251454
MN,SIBLEY,Violent Crime,7.0,44.575734,-94.230123
OH,MIAMI,Violent Crime,169.0,39.95349,-84.32443
AL,TUSCALOOSA,Violent Crime,970.0,33.290202,-87.52286
WV,GRANT,Property Crime,5.0,39.105988,-79.195064
TX,REEVES,Violent Crime,91.0,31.308366,-103.712706
OH,MUSKINGUM,Property Crime,1567.0,39.966046,-81.943506
WI,CALUMET,Violent Crime,153.0,44.02957,-88.169464
OH,RICHLAND,Property Crime,2334.5,40.774167,-82.542715
WV,GRANT,Violent Crime,2.0,39.105988,-79.195064
MS,CALHOUN,Violent Crime,20.0,33.936634,-89.337114
LA,DE SOTO,Violent Crime,70.0,32.03907,-93.70989
ND,MCHENRY,Violent Crime,0.0,48.349827,-100.40519
AL,MARION,Violent Crime,42.0,34.138219,-87.881551
VA,ALEXANDRIA CITY,Violent Crime,386.0,38.818343,-77.082026
LA,TERREBONNE,Property Crime,3046.0,29.333258,-90.844212
ND,EDDY,Property Crime,9.0,47.680157,-99.13368
GA,TALIAFERRO,Property Crime,0.0,33.559314,-82.875208
MN,HENNEPIN,Property Crime,40018.0,44.947575,-93.34395
NE,HOOKER,Property Crime,1.0,41.9187,-101.11681
NV,STOREY,Property Crime,39.0,39.438385,-119.524646
OH,MEIGS,Property Crime,205.0,39.089807,-82.028397
PA,NORTHAMPTON,Property Crime,3315.0,40.752791,-75.307447
NE,SHERIDAN,Property Crime,40.0,42.507074,-102.389698
TN,STEWART,Violent Crime,24.0,36.511756,-87.851548
NE,HOLT,Property Crime,8.0,42.459287,-98.784766
NY,ERIE,Property Crime,23148.5,42.832394,-78.753716
VA,PAGE,Property Crime,242.0,38.664318,-78.46461
AZ,MARICOPA,Violent Crime,22011.0,33.346541,-112.495534
VA,PULASKI,Property Crime,762.0,37.063385,-80.713444
GA,FRANKLIN,Violent Crime,32.0,34.375155,-83.22729
AL,TALLADEGA,Violent Crime,374.5,33.369277,-86.175805
TX,KLEBERG,Property Crime,589.0,27.438735,-97.66062
MD,CAROLINE,Violent Crime,98.0,38.88757,-75.833626
TX,TARRANT,Violent Crime,6209.0,32.823067,-97.495544
AL,PERRY,Property Crime,24.0,32.639005,-87.293827
GA,EVANS,Violent Crime,28.0,32.151902,-81.887618
KY,MARION,Property Crime,138.0,37.568565,-85.25187
OH,WAYNE,Property Crime,1263.5,40.829661,-81.887194
WV,WYOMING,Violent Crime,36.0,37.603717,-81.548884
NJ,CAPE MAY,Violent Crime,156.0,38.934216,-74.92047
WA,PIERCE,Property Crime,37037.0,47.17053,-122.594536
VA,CLARKE,Property Crime,70.0,39.115864,-77.991226
CA,HUMBOLDT,Property Crime,2495.0,37.798763,-122.24971
NY,CATTARAUGUS,Property Crime,1040.5,42.239169,-78.662421
GA,GWINNETT,Property Crime,14674.0,33.959099,-84.022949
AL,MONTGOMERY,Violent Crime,393.0,32.20365,-86.203831
PA,CLARION,Property Crime,325.5,41.214996,-79.386406
NM,HIDALGO,Violent Crime,13.0,32.34445,-108.713394
ID,CANYON,Violent Crime,903.0,43.623051,-116.708527
NC,HALIFAX,Property Crime,1052.0,36.251438,-77.644842
GA,PULASKI,Property Crime,183.0,32.238794,-83.481855
GA,OCONEE,Property Crime,598.0,33.834125,-83.437728
IN,NOBLE,Property Crime,248.0,41.400565,-85.417697
NC,IREDELL,Violent Crime,579.5,35.806356,-80.874545
TX,HIDALGO,Violent Crime,2604.0,26.396384,-98.18099
MI,CRAWFORD,Property Crime,96.0,44.770985,-85.496765
NC,DURHAM,Violent Crime,2462.5,35.97345,-78.90101
GA,UPSON,Property Crime,365.0,32.881837,-84.292281
TX,JOHNSON,Property Crime,2243.0,32.40696,-97.21228
GA,JEFF DAVIS,Property Crime,181.0,31.811615,-82.636825
WV,BERKELEY,Property Crime,637.0,39.45025,-77.96581
MS,HUMPHREYS,Property Crime,0.0,33.17609,-90.48877
WV,MORGAN,Property Crime,85.0,39.627377,-78.22861
AK,MATANUSKA-SUSITNA,Violent Crime,69.0,61.602676,-149.11183
MS,HANCOCK,Property Crime,810.0,30.391472,-89.479964
IN,MARION,Property Crime,33932.5,39.814747,-86.20089
IL,JEFFERSON,Violent Crime,25.0,38.30078,-88.92421
GA,BUTTS,Violent Crime,25.0,33.296364,-83.94759
AK,VALDEZ-CORDOVA,Violent Crime,10.0,61.34984,-145.023141
ME,KENNEBEC,Violent Crime,143.0,44.417012,-69.765764
SC,PICKENS,Property Crime,1737.0,34.88538,-82.723376
MD,GARRETT,Violent Crime,25.0,39.407803,-79.40712
MT,PHILLIPS,Violent Crime,18.0,48.250155,-107.928833
PA,BUCKS,Property Crime,6227.0,40.287224,-74.940186
NC,CURRITUCK,Property Crime,241.0,36.401684,-76.01981
MO,LAWRENCE,Property Crime,522.0,37.106135,-93.833262
NE,BOYD,Violent Crime,0.0,42.894448,-98.773022
SC,CHESTER,Property Crime,548.0,34.689345,-81.161249
MO,VERNON,Violent Crime,69.0,37.850196,-94.341597
PA,POTTER,Violent Crime,12.0,41.775597,-78.022194
AL,FRANKLIN,Property Crime,542.0,34.441989,-87.842814
IN,ELKHART,Property Crime,3455.0,41.62335,-85.981346
TX,TOM GREEN,Violent Crime,331.0,31.46255,-100.4414
IA,DES MOINES,Violent Crime,162.0,40.81156,-91.10088
PA,SCHUYLKILL,Property Crime,1098.0,40.703682,-76.217788
IL,MONTGOMERY,Property Crime,439.0,39.228093,-89.478004
TX,BEE,Violent Crime,83.0,28.416077,-97.742586
PA,SUSQUEHANNA,Violent Crime,19.5,41.819665,-75.800969
SC,WILLIAMSBURG,Violent Crime,226.5,33.626463,-79.716475
MA,DUKES,Property Crime,158.0,41.336143,-70.75497
AK,KETCHIKAN GATEWAY,Violent Crime,24.0,55.449938,-131.106685
LA,WEST FELICIANA,Violent Crime,36.0,30.872701,-91.421008
TX,REFUGIO,Violent Crime,13.0,28.312716,-97.161366
NC,CABARRUS,Violent Crime,248.0,35.387845,-80.552868
KS,STEVENS,Property Crime,15.0,37.202356,-101.315796
NY,ONONDAGA,Violent Crime,1599.0,43.00653,-76.196117
SC,LANCASTER,Violent Crime,334.0,34.686818,-80.703688
TX,REAL,Violent Crime,2.0,29.82303,-99.805303
TN,MCMINN,Property Crime,917.0,35.424471,-84.619962
WY,BIG HORN,Violent Crime,0.0,44.525654,-107.99332
ID,LEMHI,Violent Crime,16.0,44.928789,-113.887841
WA,CLALLAM,Violent Crime,227.0,48.110903,-123.88986
TX,TITUS,Property Crime,415.0,33.214599,-94.966783
AL,BIBB,Violent Crime,79.5,33.015893,-87.127148
NV,WASHOE,Property Crime,10913.0,40.703311,-119.710315
MN,PENNINGTON,Property Crime,168.0,48.069247,-96.037725
ME,HANCOCK,Violent Crime,47.0,44.564906,-68.370703
OH,JACKSON,Violent Crime,56.0,39.051533,-82.63976
NM,LEA,Property Crime,2612.0,32.946884,-103.3474
IN,NEWTON,Property Crime,0.0,40.962399,-87.402172
TN,BENTON,Violent Crime,45.0,36.069253,-88.071212
IN,KOSCIUSKO,Violent Crime,138.0,41.244293,-85.861575
OH,SHELBY,Violent Crime,65.0,40.33668,-84.204142
KY,WEBSTER,Property Crime,34.0,37.51946,-87.68479
LA,LAFOURCHE,Property Crime,1819.0,29.491992,-90.394849
MT,FLATHEAD,Violent Crime,390.0,48.189655,-114.3104
CA,SUTTER,Violent Crime,433.0,39.144726,-121.641426
WV,CALHOUN,Violent Crime,15.0,38.844159,-81.115478
SD,DEWEY,Violent Crime,1.0,45.150005,-100.852218
GA,DECATUR,Violent Crime,139.0,30.878091,-84.577894
PA,BLAIR,Violent Crime,187.0,40.36045,-78.43069
ND,CAVALIER,Property Crime,14.0,48.76123,-98.36825
NM,LOS ALAMOS,Violent Crime,15.0,35.870047,-106.307968
MD,WICOMICO,Property Crime,1629.0,38.36716,-75.632027
CO,GRAND,Property Crime,113.0,40.123289,-106.095876
AR,CRAIGHEAD,Violent Crime,632.0,35.828268,-90.630411
GA,IRWIN,Property Crime,153.0,31.591131,-83.25055
IL,CRAWFORD,Property Crime,194.0,39.00373,-87.757172
TX,DIMMIT,Property Crime,127.0,28.521915,-99.86047
OH,ASHTABULA,Property Crime,619.0,41.906644,-80.745641
MS,JACKSON,Violent Crime,109.0,30.458491,-88.619991
