name,total_population,poverty_universe,poverty_below,poverty_rate,county,state_name,state_abbr
"Paulding County, Ohio",18800,18582,1783,0.09595307286621461,PAULDING,Ohio,OH
"Perry County, Ohio",35474,34977,5141,0.1469823026560311,PERRY,Ohio,OH
"Pickaway County, Ohio",59407,55117,6668,0.12097900829145272,PICKAWAY,Ohio,OH
"Pike County, Ohio",27080,26651,5309,0.19920453266293947,PIKE,Ohio,OH
"Portage County, Ohio",161421,154107,17567,0.11399222618051094,PORTAGE,Ohio,OH
"Preble County, Ohio",40802,40475,4553,0.11248919085855466,PREBLE,Ohio,OH
"Putnam County, Ohio",34352,33993,2427,0.07139705233430411,PUTNAM,Ohio,OH
"Richland County, Ohio",125138,117888,16434,0.1394035016286645,RICHLAND,Ohio,OH
"Ross County, Ohio",76748,71490,12012,0.16802349979018044,ROSS,Ohio,OH
"Sandusky County, Ohio",58770,57801,7654,0.1324198543277798,SANDUSKY,Ohio,OH
"Scioto County, Ohio",73118,69830,15618,0.22365745381641128,SCIOTO,Ohio,OH
"Seneca County, Ohio",54861,51998,6194,0.11911996615254433,SENECA,Ohio,OH
"Shelby County, Ohio",48007,47439,5268,0.1110478720040473,SHELBY,Ohio,OH
"Stark County, Ohio",373764,365306,46553,0.12743562930803218,STARK,Ohio,OH
"Summit County, Ohio",538087,529093,66926,0.12649193998030592,SUMMIT,Ohio,OH
"Trumbull County, Ohio",201367,197357,33135,0.16789371544966736,TRUMBULL,Ohio,OH
"Tuscarawas County, Ohio",92585,91329,11848,0.12972878275246635,TUSCARAWAS,Ohio,OH
"Union County, Ohio",65293,62579,3169,0.050639991051311145,UNION,Ohio,OH
"Van Wert County, Ohio",28824,28476,2710,0.09516786065458632,VAN WERT,Ohio,OH
"Vinton County, Ohio",12686,12460,2083,0.1671749598715891,VINTON,Ohio,OH
"Warren County, Ohio",246364,239974,13008,0.05420587230283281,WARREN,Ohio,OH
"Washington County, Ohio",59318,57645,7429,0.12887501084222397,WASHINGTON,Ohio,OH
"Wayne County, Ohio",116618,112277,9807,0.08734647345404668,WAYNE,Ohio,OH
"Williams County, Ohio",36862,35698,4262,0.11939044204157095,WILLIAMS,Ohio,OH
"Wood County, Ohio",131795,125940,15163,0.12039860250913133,WOOD,Ohio,OH
"Wyandot County, Ohio",21699,21376,1600,0.0748502994011976,WYANDOT,Ohio,OH
"Adair County, Oklahoma",19595,19235,4145,0.21549259162984144,ADAIR,Oklahoma,OK
"Alfalfa County, Oklahoma",5685,4495,629,0.1399332591768632,ALFALFA,Oklahoma,OK
"Atoka County, Oklahoma",14255,12799,2257,0.17634190171107117,ATOKA,Oklahoma,OK
"Beaver County, Oklahoma",5041,4941,483,0.09775349119611415,BEAVER,Oklahoma,OK
"Beckham County, Oklahoma",22202,18726,4339,0.23170992203353627,BECKHAM,Oklahoma,OK
"Blaine County, Oklahoma",8603,7570,1157,0.15284015852047556,BLAINE,Oklahoma,OK
"Bryan County, Oklahoma",47237,45961,7991,0.17386479841604838,BRYAN,Oklahoma,OK
"Caddo County, Oklahoma",26626,25186,4782,0.1898673866433733,CADDO,Oklahoma,OK
"Canadian County, Oklahoma",162621,159392,13659,0.0856943886769725,CANADIAN,Oklahoma,OK
"Carter County, Oklahoma",48255,47388,7150,0.15088207985143917,CARTER,Oklahoma,OK
"Cherokee County, Oklahoma",47621,45948,8887,0.1934142944197789,CHEROKEE,Oklahoma,OK
"Choctaw County, Oklahoma",14299,14066,3096,0.22010521825678941,CHOCTAW,Oklahoma,OK
"Cimarron County, Oklahoma",2247,2230,234,0.10493273542600896,CIMARRON,Oklahoma,OK
"Cleveland County, Oklahoma",297545,284994,36484,0.12801673017677564,CLEVELAND,Oklahoma,OK
"Coal County, Oklahoma",5275,5215,1111,0.213039309683605,COAL,Oklahoma,OK
"Comanche County, Oklahoma",121699,111880,19857,0.17748480514837325,COMANCHE,Oklahoma,OK
"Cotton County, Oklahoma",5475,5377,1230,0.22875209224474613,COTTON,Oklahoma,OK
"Craig County, Oklahoma",14215,13311,2599,0.19525204717902486,CRAIG,Oklahoma,OK
"Creek County, Oklahoma",72353,71184,9901,0.13909024499887615,CREEK,Oklahoma,OK
"Custer County, Oklahoma",28332,26782,4408,0.16458815622432976,CUSTER,Oklahoma,OK
"Delaware County, Oklahoma",41017,40412,7513,0.18591012570523607,DELAWARE,Oklahoma,OK
"Dewey County, Oklahoma",4433,4347,627,0.14423740510697033,DEWEY,Oklahoma,OK
"Ellis County, Oklahoma",3717,3641,504,0.13842351002471848,ELLIS,Oklahoma,OK
"Garfield County, Oklahoma",62322,60222,7645,0.12694696290392216,GARFIELD,Oklahoma,OK
"Garvin County, Oklahoma",25779,25332,3885,0.1533633349123638,GARVIN,Oklahoma,OK
"Grady County, Oklahoma",55868,54652,6732,0.12317938959232964,GRADY,Oklahoma,OK
"Grant County, Oklahoma",4137,4025,543,0.13490683229813666,GRANT,Oklahoma,OK
"Greer County, Oklahoma",5498,4480,658,0.146875,GREER,Oklahoma,OK
"Harmon County, Oklahoma",2452,2370,402,0.16962025316455695,HARMON,Oklahoma,OK
"Harper County, Oklahoma",3231,3150,502,0.15936507936507938,HARPER,Oklahoma,OK
"Haskell County, Oklahoma",11667,11540,2306,0.1998266897746967,HASKELL,Oklahoma,OK
"Hughes County, Oklahoma",13411,11783,2463,0.2090299584146652,HUGHES,Oklahoma,OK
"Jackson County, Oklahoma",24730,23875,3813,0.15970680628272252,JACKSON,Oklahoma,OK
"Jefferson County, Oklahoma",5377,5229,1191,0.22776821572002295,JEFFERSON,Oklahoma,OK
"Johnston County, Oklahoma",10334,9877,2167,0.21939860281461981,JOHNSTON,Oklahoma,OK
"Kay County, Oklahoma",43731,42570,6616,0.15541461122856473,KAY,Oklahoma,OK
"Kingfisher County, Oklahoma",15288,15014,1757,0.1170241108298921,KINGFISHER,Oklahoma,OK
"Kiowa County, Oklahoma",8458,8271,2069,0.25015113045580945,KIOWA,Oklahoma,OK
"Latimer County, Oklahoma",9495,9113,1748,0.1918138922418523,LATIMER,Oklahoma,OK
"Le Flore County, Oklahoma",48728,47067,9405,0.1998215310089872,LE FLORE,Oklahoma,OK
"Lincoln County, Oklahoma",33917,33463,5515,0.16480889340465588,LINCOLN,Oklahoma,OK
"Logan County, Oklahoma",50905,49334,6747,0.13676166538290024,LOGAN,Oklahoma,OK
"Love County, Oklahoma",10196,10088,1491,0.14779936558287074,LOVE,Oklahoma,OK
"McClain County, Oklahoma",43779,43498,3396,0.07807255506000275,MCCLAIN,Oklahoma,OK
"McCurtain County, Oklahoma",30825,30456,6423,0.21089440504334123,MCCURTAIN,Oklahoma,OK
"McIntosh County, Oklahoma",19237,18874,3944,0.20896471336229733,MCINTOSH,Oklahoma,OK
"Major County, Oklahoma",7656,7497,855,0.11404561824729892,MAJOR,Oklahoma,OK
"Marshall County, Oklahoma",15628,15424,2548,0.16519709543568464,MARSHALL,Oklahoma,OK
"Mayes County, Oklahoma",39406,38793,6829,0.17603691387621478,MAYES,Oklahoma,OK
"Murray County, Oklahoma",13807,13311,1704,0.1280144241604688,MURRAY,Oklahoma,OK
"Muskogee County, Oklahoma",66471,62560,12691,0.20286125319693094,MUSKOGEE,Oklahoma,OK
"Noble County, Oklahoma",10909,10635,1220,0.1147155618241655,NOBLE,Oklahoma,OK
"Nowata County, Oklahoma",9392,9252,1516,0.1638564634673584,NOWATA,Oklahoma,OK
"Okfuskee County, Oklahoma",11304,10235,2802,0.27376648754274546,OKFUSKEE,Oklahoma,OK
"Oklahoma County, Oklahoma",800487,784712,123302,0.15713025925435065,OKLAHOMA,Oklahoma,OK
"Okmulgee County, Oklahoma",36922,35491,6254,0.17621368797723366,OKMULGEE,Oklahoma,OK
"Osage County, Oklahoma",45963,44243,5591,0.12637027326356712,OSAGE,Oklahoma,OK
"Ottawa County, Oklahoma",30360,29194,6047,0.2071316023840515,OTTAWA,Oklahoma,OK
"Pawnee County, Oklahoma",15689,15437,2625,0.17004599339249854,PAWNEE,Oklahoma,OK
"Payne County, Oklahoma",82290,72500,17305,0.2386896551724138,PAYNE,Oklahoma,OK
"Pittsburg County, Oklahoma",43629,41411,7553,0.18239115210934292,PITTSBURG,Oklahoma,OK
"Pontotoc County, Oklahoma",38158,36961,4641,0.1255647845025838,PONTOTOC,Oklahoma,OK
"Pottawatomie County, Oklahoma",73011,69372,10879,0.15682119587153318,POTTAWATOMIE,Oklahoma,OK
"Pushmataha County, Oklahoma",10787,10594,2508,0.23673777609967905,PUSHMATAHA,Oklahoma,OK
"Roger Mills County, Oklahoma",3378,3351,517,0.15428230378991345,ROGER MILLS,Oklahoma,OK
"Rogers County, Oklahoma",97235,95453,9128,0.09562821493300368,ROGERS,Oklahoma,OK
"Seminole County, Oklahoma",23550,22751,5106,0.22442969539800448,SEMINOLE,Oklahoma,OK
"Sequoyah County, Oklahoma",39676,39223,7967,0.20312061800474213,SEQUOYAH,Oklahoma,OK
"Stephens County, Oklahoma",43314,42574,7464,0.1753182693662799,STEPHENS,Oklahoma,OK
"Texas County, Oklahoma",20880,20441,3787,0.18526490876180227,TEXAS,Oklahoma,OK
"Tillman County, Oklahoma",6967,6753,1160,0.1717755071819932,TILLMAN,Oklahoma,OK
"Tulsa County, Oklahoma",673708,662257,97074,0.14658055709490425,TULSA,Oklahoma,OK
"Wagoner County, Oklahoma",84339,83725,7797,0.09312630636010749,WAGONER,Oklahoma,OK
"Washington County, Oklahoma",52895,51546,7541,0.14629651185349007,WASHINGTON,Oklahoma,OK
"Washita County, Oklahoma",10857,10584,1336,0.12622826908541193,WASHITA,Oklahoma,OK
"Woods County, Oklahoma",8619,7674,1463,0.19064373208235602,WOODS,Oklahoma,OK
"Woodward County, Oklahoma",20260,19421,2149,0.1106534164049225,WOODWARD,Oklahoma,OK
"Baker County, Oregon",16796,16336,2252,0.13785504407443683,BAKER,Oregon,OR
"Benton County, Oregon",96359,90549,17389,0.19203966912942164,BENTON,Oregon,OR
"Clackamas County, Oregon",422308,419386,31386,0.0748379774241391,CLACKAMAS,Oregon,OR
"Clatsop County, Oregon",41343,40882,5038,0.12323271855584365,CLATSOP,Oregon,OR
"Columbia County, Oregon",53178,52475,4578,0.08724154359218675,COLUMBIA,Oregon,OR
"Coos County, Oregon",64832,63706,9935,0.15595077386745362,COOS,Oregon,OR
"Crook County, Oregon",25651,25529,2475,0.09694856829488033,CROOK,Oregon,OR
"Curry County, Oregon",23463,23279,3094,0.1329094892392285,CURRY,Oregon,OR
"Deschutes County, Oregon",203026,201362,18793,0.09332942660482117,DESCHUTES,Oregon,OR
"Douglas County, Oregon",111807,110502,17284,0.15641345857993522,DOUGLAS,Oregon,OR
"Gilliam County, Oregon",2002,1964,248,0.12627291242362526,GILLIAM,Oregon,OR
"Grant County, Oregon",7238,7040,1071,0.15213068181818182,GRANT,Oregon,OR
"Harney County, Oregon",7515,7366,942,0.1278848764594081,HARNEY,Oregon,OR
"Hood River County, Oregon",23958,23778,1306,0.05492472032971654,HOOD RIVER,Oregon,OR
"Jackson County, Oregon",222563,219557,27295,0.1243185140988445,JACKSON,Oregon,OR
"Jefferson County, Oregon",24973,23932,2811,0.11745779709175999,JEFFERSON,Oregon,OR
"Josephine County, Oregon",88069,86864,13713,0.15786747098913242,JOSEPHINE,Oregon,OR
"Klamath County, Oregon",69812,68818,12598,0.18306257083902466,KLAMATH,Oregon,OR
"Lake County, Oregon",8254,7732,1379,0.17834971546818418,LAKE,Oregon,OR
"Lane County, Oregon",382628,374196,57161,0.15275684400688408,LANE,Oregon,OR
"Lincoln County, Oregon",50632,50126,7888,0.15736344412081554,LINCOLN,Oregon,OR
"Linn County, Oregon",129794,128257,16414,0.12797742033573217,LINN,Oregon,OR
"Malheur County, Oregon",31701,28163,5025,0.17842559386429002,MALHEUR,Oregon,OR
"Marion County, Oregon",346532,336822,44208,0.13125033400431088,MARION,Oregon,OR
"Morrow County, Oregon",12249,12201,1730,0.1417916564216048,MORROW,Oregon,OR
"Multnomah County, Oregon",803863,789721,98908,0.12524423182364405,MULTNOMAH,Oregon,OR
"Polk County, Oregon",88553,86433,10581,0.12241852070389782,POLK,Oregon,OR
"Sherman County, Oregon",1908,1908,341,0.17872117400419288,SHERMAN,Oregon,OR
"Tillamook County, Oregon",27471,26651,3197,0.11995797531049492,TILLAMOOK,Oregon,OR
"Umatilla County, Oregon",80087,76258,9606,0.12596711164730257,UMATILLA,Oregon,OR
"Union County, Oregon",26192,25714,4065,0.1580850898343315,UNION,Oregon,OR
"Wallowa County, Oregon",7532,7445,581,0.07803895231699128,WALLOWA,Oregon,OR
"Wasco County, Oregon",26603,26001,3160,0.12153378716203223,WASCO,Oregon,OR
"Washington County, Oregon",600266,594672,47458,0.07980533806871687,WASHINGTON,Oregon,OR
"Wheeler County, Oregon",1434,1417,142,0.10021171489061398,WHEELER,Oregon,OR
"Yamhill County, Oregon",108122,102776,10684,0.10395423055966374,YAMHILL,Oregon,OR
"Adams County, Pennsylvania",105183,100770,8439,0.08374516225066984,ADAMS,Pennsylvania,PA
"Allegheny County, Pennsylvania",1240476,1206516,135306,0.11214604696498016,ALLEGHENY,Pennsylvania,PA
"Armstrong County, Pennsylvania",65069,64426,7258,0.11265638096420699,ARMSTRONG,Pennsylvania,PA
"Beaver County, Pennsylvania",166993,164217,16575,0.10093352089004183,BEAVER,Pennsylvania,PA
"Bedford County, Pennsylvania",47503,46922,5151,0.1097779293295256,BEDFORD,Pennsylvania,PA
"Berks County, Pennsylvania",429989,417018,48747,0.11689423478123247,BERKS,Pennsylvania,PA
"Blair County, Pennsylvania",121854,118154,15388,0.1302368095874875,BLAIR,Pennsylvania,PA
"Bradford County, Pennsylvania",59971,59251,7968,0.1344787429748021,BRADFORD,Pennsylvania,PA
"Bucks County, Pennsylvania",645993,637180,38691,0.06072224489155341,BUCKS,Pennsylvania,PA
"Butler County, Pennsylvania",195870,190654,15175,0.07959444858224847,BUTLER,Pennsylvania,PA
"Cambria County, Pennsylvania",132355,126143,17864,0.14161705366132088,CAMBRIA,Pennsylvania,PA
"Cameron County, Pennsylvania",4475,4441,712,0.16032425129475344,CAMERON,Pennsylvania,PA
"Carbon County, Pennsylvania",65191,63884,7697,0.12048400225408552,CARBON,Pennsylvania,PA
"Centre County, Pennsylvania",158041,137695,23282,0.169083844729293,CENTRE,Pennsylvania,PA
"Chester County, Pennsylvania",540896,527321,31305,0.059366116653802904,CHESTER,Pennsylvania,PA
"Clarion County, Pennsylvania",37297,35871,4996,0.13927685316829752,CLARION,Pennsylvania,PA
"Clearfield County, Pennsylvania",78902,74160,10219,0.13779665587918016,CLEARFIELD,Pennsylvania,PA
"Clinton County, Pennsylvania",37707,36029,5114,0.1419412140220378,CLINTON,Pennsylvania,PA
"Columbia County, Pennsylvania",65055,61071,9592,0.1570630905012199,COLUMBIA,Pennsylvania,PA
"Crawford County, Pennsylvania",83189,79167,10152,0.12823524953579143,CRAWFORD,Pennsylvania,PA
"Cumberland County, Pennsylvania",264422,251233,19473,0.07750972205084523,CUMBERLAND,Pennsylvania,PA
"Dauphin County, Pennsylvania",287484,282730,34738,0.12286633890991405,DAUPHIN,Pennsylvania,PA
"Delaware County, Pennsylvania",576195,554609,56407,0.10170588648940064,DELAWARE,Pennsylvania,PA
"Elk County, Pennsylvania",30703,30330,2756,0.09086712825585229,ELK,Pennsylvania,PA
"Erie County, Pennsylvania",269544,256456,39543,0.15419019246966342,ERIE,Pennsylvania,PA
"Fayette County, Pennsylvania",126967,122714,21411,0.1744788695666346,FAYETTE,Pennsylvania,PA
"Forest County, Pennsylvania",6785,4396,646,0.14695177434030937,FOREST,Pennsylvania,PA
"Franklin County, Pennsylvania",156626,154579,11995,0.07759786258159258,FRANKLIN,Pennsylvania,PA
"Fulton County, Pennsylvania",14545,14454,1694,0.1171993911719939,FULTON,Pennsylvania,PA
"Greene County, Pennsylvania",35265,32035,4017,0.12539410020290306,GREENE,Pennsylvania,PA
"Huntingdon County, Pennsylvania",43844,38887,4293,0.11039679070126263,HUNTINGDON,Pennsylvania,PA
"Indiana County, Pennsylvania",83213,77986,9985,0.1280358012976688,INDIANA,Pennsylvania,PA
"Jefferson County, Pennsylvania",44099,43216,6594,0.1525823768974454,JEFFERSON,Pennsylvania,PA
"Juniata County, Pennsylvania",23419,23120,2310,0.09991349480968859,JUNIATA,Pennsylvania,PA
"Lackawanna County, Pennsylvania",215834,208111,29224,0.140425061625767,LACKAWANNA,Pennsylvania,PA
"Lancaster County, Pennsylvania",555151,540613,47050,0.08703083351676708,LANCASTER,Pennsylvania,PA
"Lawrence County, Pennsylvania",85423,83098,9628,0.1158631976702207,LAWRENCE,Pennsylvania,PA
"Lebanon County, Pennsylvania",143592,139884,14793,0.10575190872437162,LEBANON,Pennsylvania,PA
"Lehigh County, Pennsylvania",375408,366220,43403,0.11851619245262411,LEHIGH,Pennsylvania,PA
"Luzerne County, Pennsylvania",325978,314647,48562,0.15433803595775583,LUZERNE,Pennsylvania,PA
"Lycoming County, Pennsylvania",113570,107486,13456,0.12518839662839812,LYCOMING,Pennsylvania,PA
"McKean County, Pennsylvania",40149,37435,5137,0.13722452250567652,MCKEAN,Pennsylvania,PA
"Mercer County, Pennsylvania",109852,103005,13135,0.127518081646522,MERCER,Pennsylvania,PA
"Mifflin County, Pennsylvania",46074,45229,7255,0.1604059342457273,MIFFLIN,Pennsylvania,PA
"Monroe County, Pennsylvania",167784,164816,18566,0.11264683040481506,MONROE,Pennsylvania,PA
"Montgomery County, Pennsylvania",861225,840078,54662,0.06506776751682582,MONTGOMERY,Pennsylvania,PA
"Montour County, Pennsylvania",18079,17209,1509,0.08768667557673311,MONTOUR,Pennsylvania,PA
"Northampton County, Pennsylvania",315927,303305,26577,0.08762466823824204,NORTHAMPTON,Pennsylvania,PA
"Northumberland County, Pennsylvania",90925,87154,10671,0.12243844229754228,NORTHUMBERLAND,Pennsylvania,PA
"Perry County, Pennsylvania",45988,45426,3651,0.08037247391361775,PERRY,Pennsylvania,PA
"Philadelphia County, Pennsylvania",1582432,1538247,338466,0.22003358368324463,PHILADELPHIA,Pennsylvania,PA
"Pike County, Pennsylvania",59691,59153,5482,0.09267492772978547,PIKE,Pennsylvania,PA
"Potter County, Pennsylvania",16276,16033,1881,0.11732052641427057,POTTER,Pennsylvania,PA
"Schuylkill County, Pennsylvania",143259,136167,17055,0.12525061138161228,SCHUYLKILL,Pennsylvania,PA
"Snyder County, Pennsylvania",39711,36678,3143,0.0856916952941818,SNYDER,Pennsylvania,PA
"Somerset County, Pennsylvania",73255,68875,7702,0.11182577132486389,SOMERSET,Pennsylvania,PA
"Sullivan County, Pennsylvania",5849,5631,620,0.11010477712662049,SULLIVAN,Pennsylvania,PA
"Susquehanna County, Pennsylvania",38349,37913,4146,0.10935562999498853,SUSQUEHANNA,Pennsylvania,PA
"Tioga County, Pennsylvania",41078,40246,4766,0.11842170650499428,TIOGA,Pennsylvania,PA
"Union County, Pennsylvania",42570,34046,3290,0.09663396581096163,UNION,Pennsylvania,PA
"Venango County, Pennsylvania",50096,49091,6290,0.12812939235297713,VENANGO,Pennsylvania,PA
"Warren County, Pennsylvania",38174,37483,4271,0.11394498839473895,WARREN,Pennsylvania,PA
"Washington County, Pennsylvania",209778,204399,19123,0.09355720918399796,WASHINGTON,Pennsylvania,PA
"Wayne County, Pennsylvania",51189,47922,5845,0.1219690330119778,WAYNE,Pennsylvania,PA
"Westmoreland County, Pennsylvania",353345,346431,34698,0.10015847311585857,WESTMORELAND,Pennsylvania,PA
"Wyoming County, Pennsylvania",26075,25264,2871,0.11363996200126662,WYOMING,Pennsylvania,PA
"York County, Pennsylvania",459312,450318,38560,0.08562837816831662,YORK,Pennsylvania,PA
"Bristol County, Rhode Island",50568,47001,3189,0.06784962022084637,BRISTOL,Rhode Island,RI
"Kent County, Rhode Island",170658,169107,12500,0.07391769707936395,KENT,Rhode Island,RI
"Newport County, Rhode Island",85095,81547,7027,0.08617116509497591,NEWPORT,Rhode Island,RI
